order_id,order_date,customer_id,product_id,quantity,unit_price,sales,profit,city,region,segment
O001712,2025-04-18,C0496,P053,6,39651.46,237908.76,73487.52,Bhopal,Central,Home Office
O001713,2025-04-21,C0290,P008,5,78288.81,391444.05,158654.8,Chandigarh,North,Home Office
O001714,2025-03-18,C0455,P006,5,12493.03,62465.15,14200.85,Hyderabad,South,Corporate
O001715,2025-12-23,C0344,P050,7,50189.25,351324.75,149079.98,Kolkata,East,Home Office
O001716,2025-08-30,C0186,P001,5,55441.98,277209.9,59815.65000000002,Hyderabad,South,Home Office
O001717,2025-05-09,C0027,P059,2,65835.37,131670.74,35388.82,Bengaluru,South,Home Office
O001718,2025-02-09,C0005,P038,2,72139.76,144279.52,39503.94,Delhi,North,Home Office
O001719,2025-09-13,C0218,P023,1,71716.38,71716.38,14793.92,Pune,West,Consumer
O001720,2026-06-29,C0032,P100,4,4708.17,18832.68,5340.88,Hyderabad,South,Home Office
O001721,2025-08-20,C0441,P098,4,23072.83,92291.32,23841.24,Chennai,South,Corporate
O001722,2025-06-26,C0360,P001,6,55441.98,332651.88,71778.78000000003,Lucknow,North,Home Office
O001723,2025-01-08,C0001,P024,2,83265.14,166530.28,38877.0,Chandigarh,North,Consumer
O001724,2025-09-05,C0335,P010,6,9887.42,59324.52,26357.28,Bengaluru,South,Corporate
O001725,2025-04-09,C0360,P034,1,32304.09,32304.09,8555.72,Lucknow,North,Home Office
O001726,2025-07-15,C0323,P072,2,50034.87,100069.74,26493.86,Mumbai,West,Corporate
O001727,2025-05-12,C0473,P086,3,55810.37,167431.11,73709.22,Pune,West,Consumer
O001728,2025-04-11,C0151,P054,4,64952.37,259809.48,60848.4,Pune,West,Home Office
O001729,2025-03-25,C0033,P050,6,50189.25,301135.5,127782.84,Kolkata,East,Consumer
O001730,2025-12-01,C0205,P017,2,20184.37,40368.74,15447.72,Ahmedabad,West,Home Office
O001731,2025-04-05,C0144,P027,7,45602.9,319220.3,99328.53,Lucknow,North,Corporate
O001732,2025-01-24,C0095,P093,4,3489.65,13958.6,5520.88,Delhi,North,Consumer
O001733,2025-10-27,C0213,P057,2,10024.43,20048.86,8547.2,Lucknow,North,Corporate
O001734,2025-09-05,C0325,P026,6,66232.37,397394.22,164390.4,Lucknow,North,Home Office
O001735,2026-01-30,C0482,P001,3,55441.98,166325.94,35889.390000000014,Kolkata,East,Home Office
O001736,2025-04-16,C0448,P023,7,71716.38,502014.66,103557.44,Bhopal,Central,Home Office
O001737,2026-05-09,C0209,P032,3,19829.84,59489.52,20867.25,Bengaluru,South,Home Office
O001738,2026-06-02,C0367,P080,2,9117.15,18234.3,3286.58,Hyderabad,South,Consumer
O001739,2025-12-29,C0218,P066,5,47040.17,235200.85,46391.55,Pune,West,Consumer
O001740,2026-05-11,C0301,P049,5,80416.62,402083.1,153429.5,Chandigarh,North,Home Office
O001741,2025-07-14,C0195,P052,2,48055.61,96111.22,28395.46,Kolkata,East,Corporate
O001742,2025-10-26,C0387,P065,2,32631.52,65263.04,16510.56,Pune,West,Consumer
O001743,2025-08-03,C0406,P013,1,57886.28,57886.28,19896.66,Chandigarh,North,Home Office
O001744,2026-04-09,C0329,P032,6,19829.84,118979.04,41734.5,Delhi,North,Home Office
O001745,2026-03-26,C0267,P038,1,72139.76,72139.76,19751.97,Ahmedabad,West,Corporate
O001746,2026-02-17,C0448,P045,4,7255.16,29020.64,5725.68,Bhopal,Central,Home Office
O001747,2026-05-21,C0348,P014,5,27083.8,135419.0,42491.5,Lucknow,North,Consumer
O001748,2025-05-23,C0376,P049,4,80416.62,321666.48,122743.6,Kolkata,East,Corporate
O001749,2025-05-25,C0331,P025,3,66273.23,198819.69,54979.5,Bengaluru,South,Consumer
O001750,2026-01-28,C0168,P037,1,27964.43,27964.43,8541.25,Chennai,South,Consumer
O001751,2026-01-01,C0221,P095,2,63361.38,126722.76,35469.3,Chandigarh,North,Consumer
O001752,2025-09-03,C0090,P055,4,41873.65,167494.6,48256.84,Hyderabad,South,Corporate
O001753,2026-04-10,C0328,P083,3,2542.64,7627.92,2936.58,Kolkata,East,Corporate
O001754,2026-06-06,C0093,P030,3,22708.06,68124.18,28085.04,Ahmedabad,West,Corporate
O001755,2026-03-14,C0060,P040,3,53827.37,161482.11,60103.32,Lucknow,North,Corporate
O001756,2026-01-20,C0243,P097,6,62464.02,374784.12,149118.66,Bhopal,Central,Consumer
O001757,2025-11-17,C0377,P017,4,20184.37,80737.48,30895.44,Pune,West,Home Office
O001758,2026-03-08,C0105,P012,1,4613.19,4613.19,1339.63,Hyderabad,South,Corporate
O001759,2026-01-16,C0329,P029,6,32781.8,196690.8,54545.88,Delhi,North,Home Office
O001760,2025-04-10,C0409,P092,7,59364.42,415550.94,92977.57,Bhopal,Central,Home Office
O001761,2025-12-20,C0385,P040,3,53827.37,161482.11,60103.32,Chennai,South,Consumer
O001762,2025-04-06,C0302,P042,7,59082.26,413575.82,89996.55,Kolkata,East,Home Office
O001763,2025-08-11,C0049,P003,6,20177.37,121064.22,30093.66,Mumbai,West,Home Office
O001764,2025-11-10,C0219,P065,4,32631.52,130526.08,33021.12,Chennai,South,Home Office
O001765,2025-09-04,C0030,P001,7,55441.98,388093.86000000004,83741.91000000003,Ahmedabad,West,Home Office
O001766,2025-05-30,C0084,P037,3,27964.43,83893.29,25623.75,Chandigarh,North,Corporate
O001767,2025-06-19,C0147,P073,1,1124.74,1124.74,368.17,Kolkata,East,Home Office
O001768,2026-05-21,C0234,P055,7,41873.65,293115.55,84449.47,Ahmedabad,West,Corporate
O001769,2025-12-04,C0149,P054,1,64952.37,64952.37,15212.1,Kolkata,East,Home Office
O001770,2025-04-08,C0077,P008,5,78288.81,391444.05,158654.8,Chandigarh,North,Home Office
O001771,2026-02-23,C0239,P011,6,4784.18,28705.08,11563.74,Delhi,North,Home Office
O001772,2025-04-12,C0288,P084,4,12225.42,48901.68,11749.72,Ahmedabad,West,Home Office
O001773,2025-06-26,C0076,P022,2,78617.57,157235.14,66548.12,Bengaluru,South,Consumer
O001774,2025-12-07,C0108,P060,2,28412.52,56825.04,11787.84,Bengaluru,South,Home Office
O001775,2026-05-11,C0168,P069,4,61032.2,244128.8,47160.16,Chennai,South,Consumer
O001776,2025-12-27,C0220,P030,5,22708.06,113540.3,46808.4,Bhopal,Central,Consumer
O001777,2025-06-17,C0220,P056,4,79160.58,316642.32,132252.6,Bhopal,Central,Consumer
O001778,2025-02-22,C0157,P091,5,78868.39,394341.95,95245.7,Chennai,South,Home Office
O001779,2026-02-03,C0482,P072,1,50034.87,50034.87,13246.93,Kolkata,East,Home Office
O001780,2025-10-11,C0295,P092,4,59364.42,237457.68,53130.04,Kolkata,East,Corporate
O001781,2026-03-29,C0158,P033,5,31194.05,155970.25,56395.15,Kolkata,East,Consumer
O001782,2025-10-01,C0446,P078,5,84748.18,423740.9,90094.1,Ahmedabad,West,Consumer
O001783,2025-05-27,C0170,P077,3,66427.49,199282.47,83726.76,Bengaluru,South,Corporate
O001784,2026-04-19,C0434,P059,3,65835.37,197506.11,53083.23,Bengaluru,South,Consumer
O001785,2025-09-22,C0482,P032,4,19829.84,79319.36,27823.0,Kolkata,East,Home Office
O001786,2026-03-13,C0351,P096,4,72358.05,289432.2,118115.12,Chandigarh,North,Corporate
O001787,2025-07-30,C0298,P089,3,20337.91,61013.73,13463.28,Delhi,North,Home Office
O001788,2025-03-25,C0212,P100,5,4708.17,23540.85,6676.1,Hyderabad,South,Consumer
O001789,2025-09-20,C0021,P052,6,48055.61,288333.66,85186.38,Bhopal,Central,Home Office
O001790,2026-05-13,C0281,P080,4,9117.15,36468.6,6573.16,Chandigarh,North,Home Office
O001791,2025-12-09,C0319,P074,6,70172.93,421037.58,155890.44,Bhopal,Central,Home Office
O001792,2025-10-07,C0026,P043,1,11298.17,11298.17,3210.01,Hyderabad,South,Consumer
O001793,2025-01-12,C0072,P051,3,52404.79,157214.37,63475.5,Bengaluru,South,Consumer
O001794,2026-04-14,C0063,P051,1,52404.79,52404.79,21158.5,Chennai,South,Home Office
O001795,2026-03-12,C0380,P071,2,54180.31,108360.62,45195.18,Kolkata,East,Home Office
O001796,2025-10-17,C0318,P040,1,53827.37,53827.37,20034.44,Ahmedabad,West,Consumer
O001797,2025-07-29,C0398,P004,1,69423.02,69423.02,29267.0,Chennai,South,Consumer
O001798,2025-05-20,C0256,P048,3,66540.44,199621.32,46974.69,Jaipur,North,Corporate
O001799,2026-01-13,C0030,P004,1,69423.02,69423.02,29267.0,Ahmedabad,West,Home Office
O001800,2025-08-16,C0393,P044,1,8155.53,8155.53,2071.97,Chennai,South,Corporate
O001801,2025-10-22,C0493,P025,4,66273.23,265092.92,73306.0,Kolkata,East,Consumer
O001802,2025-09-17,C0165,P044,4,8155.53,32622.12,8287.88,Bhopal,Central,Corporate
O001803,2025-01-04,C0359,P059,1,65835.37,65835.37,17694.41,Delhi,North,Consumer
O001804,2025-02-08,C0206,P091,1,78868.39,78868.39,19049.14,Kolkata,East,Corporate
O001805,2025-04-24,C0340,P046,2,11748.68,23497.36,4490.4,Jaipur,North,Consumer
O001806,2025-06-03,C0333,P053,5,39651.46,198257.3,61239.6,Jaipur,North,Consumer
O001807,2025-08-05,C0264,P087,3,541.1,1623.3,707.85,Pune,West,Home Office
O001808,2025-05-17,C0082,P064,1,79575.94,79575.94,26400.58,Delhi,North,Home Office
O001809,2025-08-10,C0357,P002,7,38624.92,270374.44,103575.92,Bhopal,Central,Consumer
O001810,2025-09-09,C0200,P054,5,64952.37,324761.85,76060.5,Bengaluru,South,Corporate
O001811,2026-01-22,C0443,P097,2,62464.02,124928.04,49706.22,Ahmedabad,West,Corporate
O001812,2025-06-11,C0151,P100,2,4708.17,9416.34,2670.44,Pune,West,Home Office
O001813,2025-10-31,C0358,P079,1,24189.5,24189.5,5419.37,Bhopal,Central,Consumer
O001814,2026-06-24,C0173,P062,4,31007.19,124028.76,45283.04,Ahmedabad,West,Consumer
O001815,2026-05-07,C0467,P066,5,47040.17,235200.85,46391.55,Chennai,South,Corporate
O001816,2025-03-11,C0092,P073,6,1124.74,6748.44,2209.02,Lucknow,North,Home Office
O001817,2025-09-22,C0441,P070,3,10141.2,30423.6,6704.01,Chennai,South,Corporate
O001818,2026-03-18,C0245,P092,7,59364.42,415550.94,92977.57,Kolkata,East,Corporate
O001819,2025-03-15,C0327,P011,7,4784.18,33489.26,13491.03,Pune,West,Consumer
O001820,2025-09-27,C0084,P007,7,26433.62,185035.34,76078.1,Chandigarh,North,Corporate
O001821,2026-01-31,C0118,P001,3,55441.98,166325.94,35889.390000000014,Bhopal,Central,Home Office
O001822,2026-04-03,C0498,P056,5,79160.58,395802.9,165315.75,Chandigarh,North,Consumer
O001823,2025-10-11,C0451,P028,7,72905.03,510335.21,165881.52,Ahmedabad,West,Consumer
O001824,2026-04-29,C0466,P012,1,4613.19,4613.19,1339.63,Ahmedabad,West,Corporate
O001825,2025-02-25,C0337,P018,7,48589.08,340123.56,114828.84,Mumbai,West,Consumer
O001826,2026-03-18,C0342,P021,1,70857.3,70857.3,30891.68,Lucknow,North,Corporate
O001827,2025-12-03,C0424,P011,1,4784.18,4784.18,1927.29,Hyderabad,South,Home Office
O001828,2026-02-15,C0015,P075,7,39019.9,273139.3,90293.07,Chandigarh,North,Consumer
O001829,2025-02-03,C0116,P020,5,44557.1,222785.5,94137.7,Jaipur,North,Corporate
O001830,2025-04-21,C0269,P045,6,7255.16,43530.96,8588.52,Hyderabad,South,Home Office
O001831,2025-07-15,C0382,P070,2,10141.2,20282.4,4469.34,Ahmedabad,West,Corporate
O001832,2025-03-04,C0034,P045,2,7255.16,14510.32,2862.84,Mumbai,West,Home Office
O001833,2025-04-12,C0280,P057,1,10024.43,10024.43,4273.6,Lucknow,North,Consumer
O001834,2025-02-08,C0042,P068,3,32040.45,96121.35,17648.79,Ahmedabad,West,Corporate
O001835,2026-01-10,C0096,P098,2,23072.83,46145.66,11920.62,Pune,West,Consumer
O001836,2025-01-08,C0235,P019,3,4262.66,12787.98,4464.6,Mumbai,West,Consumer
O001837,2025-03-25,C0374,P034,4,32304.09,129216.36,34222.88,Lucknow,North,Home Office
O001838,2026-04-23,C0413,P022,4,78617.57,314470.28,133096.24,Bhopal,Central,Home Office
O001839,2025-04-07,C0357,P061,7,64834.23,453839.61,171077.34,Bhopal,Central,Consumer
O001840,2025-05-20,C0482,P056,3,79160.58,237481.74,99189.45,Kolkata,East,Home Office
O001841,2025-01-18,C0373,P098,5,23072.83,115364.15,29801.55,Bhopal,Central,Consumer
O001842,2026-02-27,C0235,P074,3,70172.93,210518.79,77945.22,Mumbai,West,Consumer
O001843,2025-04-05,C0354,P007,4,26433.62,105734.48,43473.2,Kolkata,East,Corporate
O001844,2026-04-20,C0244,P039,6,68388.95,410333.7,125629.8,Chandigarh,North,Consumer
O001845,2025-12-25,C0231,P054,5,64952.37,324761.85,76060.5,Bengaluru,South,Home Office
O001846,2026-03-29,C0318,P079,7,24189.5,169326.5,37935.59,Ahmedabad,West,Consumer
O001847,2025-10-06,C0068,P048,4,66540.44,266161.76,62632.92,Kolkata,East,Corporate
O001848,2025-05-25,C0265,P072,3,50034.87,150104.61,39740.79,Pune,West,Home Office
O001849,2025-01-12,C0229,P086,3,55810.37,167431.11,73709.22,Mumbai,West,Corporate
O001850,2026-03-14,C0489,P020,5,44557.1,222785.5,94137.7,Chennai,South,Corporate
O001851,2025-03-23,C0138,P035,2,25290.75,50581.5,9803.12,Ahmedabad,West,Consumer
O001852,2025-10-18,C0077,P019,4,4262.66,17050.64,5952.8,Chandigarh,North,Home Office
O001853,2025-02-08,C0001,P085,5,16911.5,84557.5,17260.55,Kolkata,East,Consumer
O001854,2025-09-12,C0422,P004,4,69423.02,277692.08,117068.0,Pune,West,Corporate
O001855,2025-06-02,C0252,P096,7,72358.05,506506.35,206701.46,Jaipur,North,Corporate
O001856,2026-05-01,C0290,P096,6,72358.05,434148.3,177172.68,Chandigarh,North,Home Office
O001857,2026-03-23,C0218,P029,4,32781.8,131127.2,36363.92,Pune,West,Consumer
O001858,2025-10-07,C0465,P069,5,61032.2,305161.0,58950.2,Kolkata,East,Home Office
O001859,2026-03-23,C0160,P043,4,11298.17,45192.68,12840.04,Jaipur,North,Consumer
O001860,2026-02-19,C0278,P080,1,9117.15,9117.15,1643.29,Chennai,South,Home Office
O001861,2025-09-19,C0254,P100,4,4708.17,18832.68,5340.88,Bengaluru,South,Consumer
O001862,2026-04-17,C0064,P081,5,56609.95,283049.75,77687.6,Bhopal,Central,Corporate
O001863,2025-01-24,C0047,P022,7,78617.57,550322.99,232918.42,Delhi,North,Home Office
O001864,2026-04-14,C0255,P041,7,62487.13,437409.91,172930.31,Pune,West,Consumer
O001865,2026-01-18,C0449,P029,5,32781.8,163909.0,45454.9,Delhi,North,Corporate
O001866,2025-07-14,C0484,P001,7,55441.98,388093.86000000004,83741.91000000003,Bhopal,Central,Consumer
O001867,2025-03-12,C0065,P062,6,31007.19,186043.14,67924.56,Lucknow,North,Consumer
O001868,2025-03-27,C0021,P090,7,4940.14,34580.98,8082.97,Bhopal,Central,Home Office
O001869,2025-04-29,C0453,P091,7,78868.39,552078.73,133343.98,Chennai,South,Home Office
O001870,2025-11-27,C0290,P100,7,4708.17,32957.19,9346.54,Chandigarh,North,Home Office
O001871,2025-02-05,C0099,P001,2,55441.98,110883.96,23926.26000000001,Pune,West,Home Office
O001872,2025-11-19,C0098,P008,6,78288.81,469732.86,190385.76,Bhopal,Central,Corporate
O001873,2025-08-09,C0259,P081,3,56609.95,169829.85,46612.56,Delhi,North,Home Office
O001874,2025-11-19,C0104,P045,2,7255.16,14510.32,2862.84,Delhi,North,Consumer
O001875,2026-01-12,C0499,P054,3,64952.37,194857.11,45636.3,Delhi,North,Corporate
O001876,2026-01-26,C0411,P048,2,66540.44,133080.88,31316.46,Pune,West,Consumer
O001877,2025-07-11,C0094,P100,3,4708.17,14124.51,4005.66,Bhopal,Central,Corporate
O001878,2025-03-10,C0364,P002,2,38624.92,77249.84,29593.12,Chandigarh,North,Consumer
O001879,2025-07-08,C0196,P056,2,79160.58,158321.16,66126.3,Bengaluru,South,Corporate
O001880,2025-12-10,C0387,P094,1,10688.52,10688.52,3353.81,Pune,West,Consumer
O001881,2026-03-13,C0013,P053,7,39651.46,277560.22,85735.44,Kolkata,East,Corporate
O001882,2026-03-25,C0117,P026,6,66232.37,397394.22,164390.4,Pune,West,Corporate
O001883,2025-12-05,C0141,P001,4,55441.98,221767.92,47852.52000000002,Kolkata,East,Corporate
O001884,2026-03-07,C0222,P094,6,10688.52,64131.12,20122.86,Delhi,North,Home Office
O001885,2025-08-06,C0011,P086,6,55810.37,334862.22,147418.44,Delhi,North,Corporate
O001886,2025-10-29,C0295,P083,7,2542.64,17798.48,6852.02,Kolkata,East,Corporate
O001887,2025-02-02,C0021,P062,5,31007.19,155035.95,56603.8,Bhopal,Central,Home Office
O001888,2025-10-29,C0409,P021,7,70857.3,496001.1,216241.76,Bhopal,Central,Home Office
O001889,2026-02-10,C0162,P006,1,12493.03,12493.03,2840.17,Ahmedabad,West,Consumer
O001890,2026-05-19,C0189,P085,2,16911.5,33823.0,6904.22,Kolkata,East,Consumer
O001891,2026-05-30,C0471,P011,5,4784.18,23920.9,9636.45,Ahmedabad,West,Corporate
O001892,2025-09-17,C0162,P007,7,26433.62,185035.34,76078.1,Ahmedabad,West,Consumer
O001893,2025-02-08,C0014,P085,5,16911.5,84557.5,17260.55,Delhi,North,Home Office
O001894,2025-01-14,C0130,P002,7,38624.92,270374.44,103575.92,Lucknow,North,Consumer
O001895,2026-03-20,C0398,P052,5,48055.61,240278.05,70988.65,Chennai,South,Consumer
O001896,2025-03-10,C0448,P013,1,57886.28,57886.28,19896.66,Bhopal,Central,Home Office
O001897,2025-05-09,C0342,P057,1,10024.43,10024.43,4273.6,Lucknow,North,Corporate
O001898,2026-06-04,C0269,P074,3,70172.93,210518.79,77945.22,Hyderabad,South,Home Office
O001899,2026-04-25,C0497,P077,4,66427.49,265709.96,111635.68,Lucknow,North,Consumer
O001900,2026-04-01,C0364,P052,4,48055.61,192222.44,56790.92,Chandigarh,North,Consumer
O001901,2025-02-07,C0279,P019,7,4262.66,29838.62,10417.4,Ahmedabad,West,Home Office
O001902,2025-01-29,C0348,P066,5,47040.17,235200.85,46391.55,Lucknow,North,Consumer
O001903,2026-01-14,C0247,P090,2,4940.14,9880.28,2309.42,Chennai,South,Home Office
O001904,2025-06-21,C0430,P096,4,72358.05,289432.2,118115.12,Chennai,South,Home Office
O001905,2026-02-10,C0350,P049,5,80416.62,402083.1,153429.5,Pune,West,Corporate
O001906,2025-10-24,C0356,P025,6,66273.23,397639.38,109959.0,Delhi,North,Corporate
O001907,2026-06-20,C0466,P066,7,47040.17,329281.19,64948.17,Ahmedabad,West,Corporate
O001908,2025-03-06,C0498,P075,5,39019.9,195099.5,64495.05,Chandigarh,North,Consumer
O001909,2025-11-19,C0194,P048,6,66540.44,399242.64,93949.38,Kolkata,East,Consumer
O001910,2025-08-25,C0220,P015,6,74385.42,446312.52,98275.56,Bhopal,Central,Consumer
O001911,2025-03-06,C0019,P029,7,32781.8,229472.6,63636.86,Bhopal,Central,Corporate
O001912,2025-04-01,C0204,P052,1,48055.61,48055.61,14197.73,Ahmedabad,West,Home Office
O001913,2025-04-03,C0471,P060,2,28412.52,56825.04,11787.84,Ahmedabad,West,Corporate
O001914,2025-04-17,C0213,P073,6,1124.74,6748.44,2209.02,Lucknow,North,Corporate
O001915,2025-01-15,C0363,P090,2,4940.14,9880.28,2309.42,Bhopal,Central,Corporate
O001916,2025-06-25,C0480,P053,6,39651.46,237908.76,73487.52,Jaipur,North,Corporate
O001917,2025-09-15,C0150,P023,2,71716.38,143432.76,29587.84,Kolkata,East,Corporate
O001918,2026-05-16,C0053,P085,4,16911.5,67646.0,13808.44,Kolkata,East,Consumer
O001919,2025-03-26,C0252,P031,4,40661.34,162645.36,54883.04,Jaipur,North,Corporate
O001920,2025-11-15,C0413,P073,2,1124.74,2249.48,736.34,Bhopal,Central,Home Office
O001921,2026-02-20,C0269,P021,1,70857.3,70857.3,30891.68,Hyderabad,South,Home Office
O001922,2025-12-24,C0133,P052,2,48055.61,96111.22,28395.46,Pune,West,Consumer
O001923,2025-08-29,C0025,P036,4,77896.27,311585.08,99755.28,Hyderabad,South,Consumer
O001924,2026-02-18,C0307,P019,4,4262.66,17050.64,5952.8,Pune,West,Consumer
O001925,2026-03-02,C0167,P001,6,55441.98,332651.88,71778.78000000003,Chandigarh,North,Home Office
O001926,2026-02-13,C0341,P080,6,9117.15,54702.9,9859.74,Mumbai,West,Consumer
O001927,2025-05-30,C0255,P002,5,38624.92,193124.6,73982.8,Pune,West,Consumer
O001928,2025-11-22,C0387,P047,7,68091.08,476637.56,138084.66,Pune,West,Consumer
O001929,2025-07-25,C0276,P092,4,59364.42,237457.68,53130.04,Bhopal,Central,Corporate
O001930,2025-03-31,C0186,P088,6,51535.17,309211.02,72231.66,Hyderabad,South,Home Office
O001931,2025-01-29,C0247,P038,5,72139.76,360698.8,98759.85,Chennai,South,Home Office
O001932,2025-03-24,C0358,P075,2,39019.9,78039.8,25798.02,Bhopal,Central,Consumer
O001933,2026-03-01,C0314,P026,7,66232.37,463626.59,191788.8,Pune,West,Corporate
O001934,2025-01-08,C0478,P054,7,64952.37,454666.59,106484.7,Mumbai,West,Home Office
O001935,2025-10-07,C0145,P001,5,55441.98,277209.9,59815.65000000002,Bengaluru,South,Corporate
O001936,2025-04-09,C0144,P031,5,40661.34,203306.7,68603.8,Lucknow,North,Corporate
O001937,2025-05-05,C0258,P062,2,31007.19,62014.38,22641.52,Delhi,North,Corporate
O001938,2025-07-27,C0178,P060,2,28412.52,56825.04,11787.84,Kolkata,East,Consumer
O001939,2025-03-17,C0272,P019,4,4262.66,17050.64,5952.8,Bhopal,Central,Consumer
O001940,2025-01-17,C0072,P024,3,83265.14,249795.42,58315.5,Bengaluru,South,Consumer
O001941,2026-05-09,C0481,P031,6,40661.34,243968.04,82324.56,Pune,West,Home Office
O001942,2025-07-23,C0401,P084,1,12225.42,12225.42,2937.43,Bengaluru,South,Home Office
O001943,2025-11-07,C0374,P058,1,55945.75,55945.75,18852.36,Lucknow,North,Home Office
O001944,2025-05-10,C0403,P083,3,2542.64,7627.92,2936.58,Mumbai,West,Consumer
O001945,2025-06-15,C0155,P030,3,22708.06,68124.18,28085.04,Mumbai,West,Corporate
O001946,2025-06-22,C0229,P005,2,5732.18,11464.36,3318.96,Mumbai,West,Corporate
O001947,2026-05-14,C0077,P088,5,51535.17,257675.85,60193.05,Chandigarh,North,Home Office
O001948,2025-09-08,C0281,P011,7,4784.18,33489.26,13491.03,Chandigarh,North,Home Office
O001949,2025-09-25,C0343,P039,4,68388.95,273555.8,83753.2,Hyderabad,South,Consumer
O001950,2025-01-12,C0143,P056,6,79160.58,474963.48,198378.9,Chennai,South,Home Office
O001951,2026-06-17,C0066,P085,4,16911.5,67646.0,13808.44,Bengaluru,South,Corporate
O001952,2025-12-28,C0303,P066,7,47040.17,329281.19,64948.17,Hyderabad,South,Home Office
O001953,2025-07-02,C0165,P053,2,39651.46,79302.92,24495.84,Bhopal,Central,Corporate
O001954,2025-11-16,C0341,P015,5,74385.42,371927.1,81896.3,Mumbai,West,Consumer
O001955,2026-03-28,C0155,P005,5,5732.18,28660.9,8297.4,Mumbai,West,Corporate
O001956,2025-08-15,C0366,P043,5,11298.17,56490.85,16050.05,Bhopal,Central,Consumer
O001957,2026-06-15,C0180,P033,2,31194.05,62388.1,22558.06,Delhi,North,Home Office
O001958,2025-03-24,C0334,P018,7,48589.08,340123.56,114828.84,Chandigarh,North,Home Office
O001959,2025-12-27,C0297,P017,3,20184.37,60553.11,23171.58,Pune,West,Corporate
O001960,2025-05-09,C0500,P100,7,4708.17,32957.19,9346.54,Chennai,South,Consumer
O001961,2025-06-02,C0047,P091,7,78868.39,552078.73,133343.98,Delhi,North,Home Office
O001962,2025-01-23,C0010,P065,1,32631.52,32631.52,8255.28,Mumbai,West,Consumer
O001963,2025-12-25,C0469,P050,1,50189.25,50189.25,21297.14,Bhopal,Central,Corporate
